C000  4C F5 C5  JMP $C5F5                       A:00 X:00 Y:00 P:24 SP:FD CYC:  0
C5F5  A2 00     LDX #$00                        A:00 X:00 Y:00 P:24 SP:FD CYC:  9
C5F7  86 00     STX $00 = 00                    A:00 X:00 Y:00 P:26 SP:FD CYC: 15
CE81  D0 16     BNE $CE99                       A:83 X:77 Y:69 P:67 SP:80 CYC:216
CE83  E0 77     CPX #$77                        A:83 X:77 Y:69 P:67 SP:80 CYC:222
CE85  D0 12     BNE $CE99                       A:83 X:77 Y:69 P:67 SP:80 CYC:228
CE87  38        SEC                             A:83 X:77 Y:69 P:67 SP:80 CYC:234
CE88  B8        CLV                             A:83 X:77 Y:69 P:67 SP:80 CYC:240
CE89  A9 00     LDA #$00                        A:83 X:77 Y:69 P:27 SP:80 CYC:246
CE8B  20 66 CE  JSR $CE66                       A:00 X:77 Y:69 P:27 SP:80 CYC:252
CE66  60        RTS                             A:00 X:77 Y:69 P:27 SP:7E CYC:270
CE8E  D0 09     BNE $CE99                       A:00 X:77 Y:69 P:27 SP:80 CYC:288
CE90  30 07     BMI $CE99                       A:00 X:77 Y:69 P:27 SP:80 CYC:294
CE92  90 05     BCC $CE99                       A:00 X:77 Y:69 P:27 SP:80 CYC:300
CE94  70 03     BVS $CE99                       A:00 X:77 Y:69 P:27 SP:80 CYC:306
CE96  4C 9D CE  JMP $CE9D                       A:00 X:77 Y:69 P:27 SP:80 CYC:312
CE9D  EA        NOP                             A:00 X:77 Y:69 P:27 SP:80 CYC:321
CE9E  A9 CE     LDA #$CE                        A:00 X:77 Y:69 P:27 SP:80 CYC:327
CEA0  48        PHA                             A:CE X:77 Y:69 P:A5 SP:80 CYC:333
CEA1  A9 AE     LDA #$AE                        A:CE X:77 Y:69 P:A5 SP:7F CYC:  1
CEA3  48        PHA                             A:AE X:77 Y:69 P:A5 SP:7F CYC:  7
CEA4  A9 65     LDA #$65                        A:AE X:77 Y:69 P:A5 SP:7E CYC: 16
CEA6  48        PHA                             A:65 X:77 Y:69 P:25 SP:7E CYC: 22
CEA7  A9 55     LDA #$55                        A:65 X:77 Y:69 P:25 SP:7D CYC: 31
CEA9  A0 88     LDY #$88                        A:55 X:77 Y:69 P:25 SP:7D CYC: 37
CEAB  A2 99     LDX #$99                        A:55 X:77 Y:88 P:A5 SP:7D CYC: 43
CEAD  40        RTI                             A:55 X:99 Y:88 P:A5 SP:7D CYC: 49
CEAE  30 35     BMI $CEE5                       A:55 X:99 Y:88 P:65 SP:80 CYC: 67
CEB0  50 33     BVC $CEE5                       A:55 X:99 Y:88 P:65 SP:80 CYC: 73
CEB2  F0 31     BEQ $CEE5                       A:55 X:99 Y:88 P:65 SP:80 CYC: 79
CEB4  90 2F     BCC $CEE5                       A:55 X:99 Y:88 P:65 SP:80 CYC: 85
CEB6  C9 55     CMP #$55                        A:55 X:99 Y:88 P:65 SP:80 CYC: 91
CEB8  D0 2B     BNE $CEE5                       A:55 X:99 Y:88 P:67 SP:80 CYC: 97
CEBA  C0 88     CPY #$88                        A:55 X:99 Y:88 P:67 SP:80 CYC:103
CEBC  D0 27     BNE $CEE5                       A:55 X:99 Y:88 P:67 SP:80 CYC:109
CEBE  E0 99     CPX #$99                        A:55 X:99 Y:88 P:67 SP:80 CYC:115
CEC0  D0 23     BNE $CEE5                       A:55 X:99 Y:88 P:67 SP:80 CYC:121
CEC2  A9 CE     LDA #$CE                        A:55 X:99 Y:88 P:67 SP:80 CYC:127
CEC4  48        PHA                             A:CE X:99 Y:88 P:E5 SP:80 CYC:133
CEC5  A9 CE     LDA #$CE                        A:CE X:99 Y:88 P:E5 SP:7F CYC:142
CEC7  48        PHA                             A:CE X:99 Y:88 P:E5 SP:7F CYC:148
CEC8  A9 87     LDA #$87                        A:CE X:99 Y:88 P:E5 SP:7E CYC:157
CECA  48        PHA                             A:87 X:99 Y:88 P:E5 SP:7E CYC:163
CECB  A9 55     LDA #$55                        A:87 X:99 Y:88 P:E5 SP:7D CYC:172
CECD  40        RTI                             A:55 X:99 Y:88 P:65 SP:7D CYC:178
CECE  10 15     BPL $CEE5                       A:55 X:99 Y:88 P:A7 SP:80 CYC:196
CED0  70 13     BVS $CEE5                       A:55 X:99 Y:88 P:A7 SP:80 CYC:202
CED2  D0 11     BNE $CEE5                       A:55 X:99 Y:88 P:A7 SP:80 CYC:208
CED4  90 0F     BCC $CEE5                       A:55 X:99 Y:88 P:A7 SP:80 CYC:214
CED6  C9 55     CMP #$55                        A:55 X:99 Y:88 P:A7 SP:80 CYC:220
CED8  D0 0B     BNE $CEE5                       A:55 X:99 Y:88 P:27 SP:80 CYC:226
CEDA  C0 88     CPY #$88                        A:55 X:99 Y:88 P:27 SP:80 CYC:232
CEDC  D0 07     BNE $CEE5                       A:55 X:99 Y:88 P:27 SP:80 CYC:238
CEDE  E0 99     CPX #$99                        A:55 X:99 Y:88 P:27 SP:80 CYC:244
CEE0  D0 03     BNE $CEE5                       A:55 X:99 Y:88 P:27 SP:80 CYC:250
CEE2  4C E9 CE  JMP $CEE9                       A:55 X:99 Y:88 P:27 SP:80 CYC:256
CEE9  AE FF 07  LDX $07FF = FB                  A:55 X:99 Y:88 P:27 SP:80 CYC:265
CEEC  9A        TXS                             A:55 X:FB Y:88 P:A5 SP:80 CYC:277
CEED  60        RTS                             A:55 X:FB Y:88 P:A5 SP:FB CYC:283
C60C  20 EE CE  JSR $CEEE                       A:55 X:FB Y:88 P:A5 SP:FD CYC:301
CEEE  A2 55     LDX #$55                        A:55 X:FB Y:88 P:A5 SP:FB CYC:319
CEF0  A0 69     LDY #$69                        A:55 X:55 Y:88 P:25 SP:FB CYC:325
CEF2  A9 FF     LDA #$FF                        A:55 X:55 Y:69 P:25 SP:FB CYC:331
CEF4  85 01     STA $01 = FF                    A:FF X:55 Y:69 P:A5 SP:FB CYC:337
CEF6  EA        NOP                             A:FF X:55 Y:69 P:A5 SP:FB CYC:  5
CEF7  24 01     BIT $01 = FF                    A:FF X:55 Y:69 P:A5 SP:FB CYC: 11
CEF9  38        SEC                             A:FF X:55 Y:69 P:E5 SP:FB CYC: 20
CEFA  A9 01     LDA #$01                        A:FF X:55 Y:69 P:E5 SP:FB CYC: 26
CEFC  4A        LSR A                           A:01 X:55 Y:69 P:65 SP:FB CYC: 32
CEFD  90 1D     BCC $CF1C                       A:00 X:55 Y:69 P:67 SP:FB CYC: 38
CEFF  D0 1B     BNE $CF1C                       A:00 X:55 Y:69 P:67 SP:FB CYC: 44
CF01  30 19     BMI $CF1C                       A:00 X:55 Y:69 P:67 SP:FB CYC: 50
CF03  50 17     BVC $CF1C                       A:00 X:55 Y:69 P:67 SP:FB CYC: 56
CF05  C9 00     CMP #$00                        A:00 X:55 Y:69 P:67 SP:FB CYC: 62
CF07  D0 13     BNE $CF1C                       A:00 X:55 Y:69 P:67 SP:FB CYC: 68
CF09  B8        CLV                             A:00 X:55 Y:69 P:67 SP:FB CYC: 74
CF0A  A9 AA     LDA #$AA                        A:00 X:55 Y:69 P:27 SP:FB CYC: 80
CF0C  4A        LSR A                           A:AA X:55 Y:69 P:A5 SP:FB CYC: 86
CF0D  B0 0D     BCS $CF1C                       A:55 X:55 Y:69 P:24 SP:FB CYC: 92
CF0F  F0 0B     BEQ $CF1C                       A:55 X:55 Y:69 P:24 SP:FB CYC: 98
CF11  30 09     BMI $CF1C                       A:55 X:55 Y:69 P:24 SP:FB CYC:104
CF13  70 07     BVS $CF1C                       A:55 X:55 Y:69 P:24 SP:FB CYC:110
CF15  C9 55     CMP #$55                        A:55 X:55 Y:69 P:24 SP:FB CYC:116
CF17  D0 03     BNE $CF1C                       A:55 X:55 Y:69 P:27 SP:FB CYC:122
CF19  4C 20 CF  JMP $CF20                       A:55 X:55 Y:69 P:27 SP:FB CYC:128
CF20  EA        NOP                             A:55 X:55 Y:69 P:27 SP:FB CYC:137
CF21  24 01     BIT $01 = FF                    A:55 X:55 Y:69 P:27 SP:FB CYC:143
CF23  38        SEC                             A:55 X:55 Y:69 P:E5 SP:FB CYC:152
CF24  A9 80     LDA #$80                        A:55 X:55 Y:69 P:E5 SP:FB CYC:158
CF26  0A        ASL A                           A:80 X:55 Y:69 P:E5 SP:FB CYC:164
CF27  90 1E     BCC $CF47                       A:00 X:55 Y:69 P:67 SP:FB CYC:170
CF29  D0 1C     BNE $CF47                       A:00 X:55 Y:69 P:67 SP:FB CYC:176
CF2B  30 1A     BMI $CF47                       A:00 X:55 Y:69 P:67 SP:FB CYC:182
CF2D  50 18     BVC $CF47                       A:00 X:55 Y:69 P:67 SP:FB CYC:188
CF2F  C9 00     CMP #$00                        A:00 X:55 Y:69 P:67 SP:FB CYC:194
CF31  D0 14     BNE $CF47                       A:00 X:55 Y:69 P:67 SP:FB CYC:200
CF33  B8        CLV                             A:00 X:55 Y:69 P:67 SP:FB CYC:206
CF34  38        SEC                             A:00 X:55 Y:69 P:27 SP:FB CYC:212
CF35  A9 55     LDA #$55                        A:00 X:55 Y:69 P:27 SP:FB CYC:218
CF37  0A        ASL A                           A:55 X:55 Y:69 P:25 SP:FB CYC:224
CF38  B0 0D     BCS $CF47                       A:AA X:55 Y:69 P:A4 SP:FB CYC:230
CF3A  F0 0B     BEQ $CF47                       A:AA X:55 Y:69 P:A4 SP:FB CYC:236
CF3C  10 09     BPL $CF47                       A:AA X:55 Y:69 P:A4 SP:FB CYC:242
CF3E  70 07     BVS $CF47                       A:AA X:55 Y:69 P:A4 SP:FB CYC:248
CF40  C9 AA     CMP #$AA                        A:AA X:55 Y:69 P:A4 SP:FB CYC:254
CF42  D0 03     BNE $CF47                       A:AA X:55 Y:69 P:27 SP:FB CYC:260
CF44  4C 4B CF  JMP $CF4B                       A:AA X:55 Y:69 P:27 SP:FB CYC:266
CF4B  EA        NOP                             A:AA X:55 Y:69 P:27 SP:FB CYC:275
CF4C  24 01     BIT $01 = FF                    A:AA X:55 Y:69 P:27 SP:FB CYC:281
CF4E  38        SEC                             A:AA X:55 Y:69 P:E5 SP:FB CYC:290
CF4F  A9 01     LDA #$01                        A:AA X:55 Y:69 P:E5 SP:FB CYC:296
CF51  6A        ROR A                           A:01 X:55 Y:69 P:65 SP:FB CYC:302
CF52  90 1E     BCC $CF72                       A:80 X:55 Y:69 P:E5 SP:FB CYC:308
CF54  F0 1C     BEQ $CF72                       A:80 X:55 Y:69 P:E5 SP:FB CYC:314
CF56  10 1A     BPL $CF72                       A:80 X:55 Y:69 P:E5 SP:FB CYC:320
CF58  50 18     BVC $CF72                       A:80 X:55 Y:69 P:E5 SP:FB CYC:326
CF5A  C9 80     CMP #$80                        A:80 X:55 Y:69 P:E5 SP:FB CYC:332
CF5C  D0 14     BNE $CF72                       A:80 X:55 Y:69 P:67 SP:FB CYC:338
CF5E  B8        CLV                             A:80 X:55 Y:69 P:67 SP:FB CYC:  3
CF5F  18        CLC                             A:80 X:55 Y:69 P:27 SP:FB CYC:  9
CF60  A9 55     LDA #$55                        A:80 X:55 Y:69 P:26 SP:FB CYC: 15
CF62  6A        ROR A                           A:55 X:55 Y:69 P:24 SP:FB CYC: 21
CF63  90 0D     BCC $CF72                       A:2A X:55 Y:69 P:25 SP:FB CYC: 27
CF65  F0 0B     BEQ $CF72                       A:2A X:55 Y:69 P:25 SP:FB CYC: 33
CF67  30 09     BMI $CF72                       A:2A X:55 Y:69 P:25 SP:FB CYC: 39
CF69  70 07     BVS $CF72                       A:2A X:55 Y:69 P:25 SP:FB CYC: 45
CF6B  C9 2A     CMP #$2A                        A:2A X:55 Y:69 P:25 SP:FB CYC: 51
CF6D  D0 03     BNE $CF72                       A:2A X:55 Y:69 P:27 SP:FB CYC: 57
CF6F  4C 76 CF  JMP $CF76                       A:2A X:55 Y:69 P:27 SP:FB CYC: 63
CF76  EA        NOP                             A:2A X:55 Y:69 P:27 SP:FB CYC: 72
CF77  24 01     BIT $01 = FF                    A:2A X:55 Y:69 P:27 SP:FB CYC: 78
CF79  38        SEC                             A:2A X:55 Y:69 P:E5 SP:FB CYC: 87
CF7A  A9 80     LDA #$80                        A:2A X:55 Y:69 P:E5 SP:FB CYC: 93
CF7C  2A        ROL A                           A:80 X:55 Y:69 P:E5 SP:FB CYC: 99
CF7D  90 1E     BCC $CF9D                       A:01 X:55 Y:69 P:65 SP:FB CYC:105
CF7F  F0 1C     BEQ $CF9D                       A:01 X:55 Y:69 P:65 SP:FB CYC:111
CF81  30 1A     BMI $CF9D                       A:01 X:55 Y:69 P:65 SP:FB CYC:117
CF83  50 18     BVC $CF9D                       A:01 X:55 Y:69 P:65 SP:FB CYC:123
CF85  C9 01     CMP #$01                        A:01 X:55 Y:69 P:65 SP:FB CYC:129
CF87  D0 14     BNE $CF9D                       A:01 X:55 Y:69 P:67 SP:FB CYC:135
CF89  B8        CLV                             A:01 X:55 Y:69 P:67 SP:FB CYC:141
CF8A  18        CLC                             A:01 X:55 Y:69 P:27 SP:FB CYC:147
CF8B  A9 55     LDA #$55                        A:01 X:55 Y:69 P:26 SP:FB CYC:153
CF8D  2A        ROL A                           A:55 X:55 Y:69 P:24 SP:FB CYC:159
CF8E  B0 0D     BCS $CF9D                       A:AA X:55 Y:69 P:A4 SP:FB CYC:165
CF90  F0 0B     BEQ $CF9D                       A:AA X:55 Y:69 P:A4 SP:FB CYC:171
CF92  10 09     BPL $CF9D                       A:AA X:55 Y:69 P:A4 SP:FB CYC:177
CF94  70 07     BVS $CF9D                       A:AA X:55 Y:69 P:A4 SP:FB CYC:183
CF96  C9 AA     CMP #$AA                        A:AA X:55 Y:69 P:A4 SP:FB CYC:189
CF98  D0 03     BNE $CF9D                       A:AA X:55 Y:69 P:27 SP:FB CYC:195
CF9A  4C A1 CF  JMP $CFA1                       A:AA X:55 Y:69 P:27 SP:FB CYC:201
CFA1  60        RTS                             A:AA X:55 Y:69 P:27 SP:FB CYC:210
C60F  20 A2 CF  JSR $CFA2                       A:AA X:55 Y:69 P:27 SP:FD CYC:228
